topmed_label	variable_phv	label	tag_id
Atrial fibrillation/flutter	197352	 AFIB	35
Atrial fibrillation/flutter	197387	 afib	35
QRS from EKG	197351	 QRS	36
QRS from EKG	197386	 qrs	36
QT from EKG	100059	 QT42	37
QT from EKG	100077	 LQT	37
QT from EKG	100450	 QT42	37
QT from EKG	101974	 QT42	37
QT from EKG	101991	 LQT	37
QT from EKG	102596	 QT42	37
QT from EKG	102616	 LQT	37
QT from EKG	104330	 QT42	37
QT from EKG	104352	 LQT	37
QT from EKG	104984	 QT42	37
QT from EKG	105005	 LQT	37
QT from EKG	106351	 QT42	37
QT from EKG	106396	 LQT	37
QT from EKG	107290	 QT42	37
QT from EKG	107332	 LQT	37
QT from EKG	108208	 LQT	37
QT from EKG	108166	 QT42	37
QT from EKG	108806	 LQT	37
QT from EKG	108789	 QT42	37
QT from EKG	109336	 LQT	37
QT from EKG	109320	 QT42	37
QT from EKG	109866	 QT42	37
QT from EKG	109884	 LQT	37
QRS from EKG	100056	 QRSAXI42	36
QRS from EKG	100061	 QRSINT42	36
QRS from EKG	100451	 QRSINT42	36
QRS from EKG	101971	 QRSAXI42	36
QRS from EKG	101976	 QRSINT42	36
QRS from EKG	102593	 QRSAXI42	36
QRS from EKG	104328	 QRSAXI42	36
QRS from EKG	102977	 QRSINT42	36
QRS from EKG	104332	 QRSINT42	36
QRS from EKG	104982	 QRSAXI42	36
QRS from EKG	104986	 QRSINT42	36
QRS from EKG	106349	 QRSAXI42	36
QRS from EKG	106353	 QRSINT42	36
QRS from EKG	107288	 QRSAXI42	36
QRS from EKG	107292	 QRSINT42	36
QRS from EKG	108164	 QRSAXI42	36
QRS from EKG	108168	 QRSINT42	36
QRS from EKG	108786	 QRSAXI42	36
QRS from EKG	108791	 QRSINT42	36
QRS from EKG	109322	 QRSINT42	36
QRS from EKG	109317	 QRSAXI42	36
QRS from EKG	109863	 QRSAXI42	36
QRS from EKG	109868	 QRSINT42	36
PR from EKG	100058	 PR42	38
PR from EKG	101973	 PR42	38
PR from EKG	102595	 PR42	38
PR from EKG	104329	 PR42	38
PR from EKG	104983	 PR42	38
PR from EKG	106350	 PR42	38
PR from EKG	107289	 PR42	38
PR from EKG	108165	 PR42	38
PR from EKG	108788	 PR42	38
PR from EKG	109319	 PR42	38
PR from EKG	109865	 PR42	38
LVH from EKG	100067	 ECGLVH	40
LVH from EKG	100455	 ECGLVH	40
LVH from EKG	101981	 ECGLVH	40
LVH from EKG	102606	 ECGLVH	40
LVH from EKG	104992	 ECGLVH	40
LVH from EKG	106359	 ECGLVH	40
LVH from EKG	107298	 ECGLVH	40
LVH from EKG	108174	 ECGLVH	40
LVH from EKG	108796	 ECGLVH	40
LVH from EKG	109326	 ECGLVH	40
LVH from EKG	109874	 ECGLVH	40
Atrial fibrillation/flutter	78538	 ATRIALFB	35
Atrial fibrillation/flutter	193727	 F33AFIBHSP	35
LVH from EKG	197326	 lvh3_1	40
LVH from EKG	197327	 lvh3_3	40
Atrial fibrillation/flutter	193154	 AFIBR	35
LVH from EKG	197330	 lvhst	40
LVH from EKG	197361	 lvh3_1	40
LVH from EKG	197362	 lvh3_3	40
LVH from EKG	197365	 lvhst	40
Resting heart rate from EKG	100054	 HRATE42	39
Resting heart rate from EKG	101969	 HRATE42	39
Resting heart rate from EKG	102591	 HRATE42	39
Resting heart rate from EKG	104326	 HRATE42	39
Resting heart rate from EKG	104980	 HRATE42	39
Resting heart rate from EKG	106347	 HRATE42	39
Resting heart rate from EKG	107286	 HRATE42	39
Resting heart rate from EKG	108162	 HRATE42	39
Resting heart rate from EKG	108784	 HRATE42	39
Resting heart rate from EKG	109315	 HRATE42	39
Resting heart rate from EKG	109861	 HRATE42	39
Other stroke	197704	 stroke	20
Myocardial infarction	197703	 mi	26
Atrial fibrillation/flutter	77763	 ATRIALFB_4	35
Atrial fibrillation/flutter	77873	 ATRIALFB_5	35
Atrial fibrillation/flutter	77638	 ATRIALFB_3	35
Atrial fibrillation/flutter	78037	 ATRIALFB_6	35
Atrial fibrillation/flutter	78177	 ATRIALFB_7	35
Atrial fibrillation/flutter	78318	 ATRIALFB_8	35
Atrial fibrillation/flutter	193051	 AFIBR	35
Atrial fibrillation/flutter	283695	 AFIB	35
Atrial fibrillation/flutter	193729	 F33AFIBOP	35
Clinic visit	77317	 HIPVTYP	71
Clinic visit	77318	 HIPVY	71
Clinic visit	77330	 SPNVTYP	71
Clinic visit	77331	 SPNVY	71
Clinic visit	283349	 VTYP	71
Clinic visit	283350	 VISITYR	71
Clinic visit	77339	 WBVTYP	71
Clinic visit	77340	 WBVY	71
Clinic visit	77361	 CBCVTYP	71
Clinic visit	77362	 CBCVY	71
Clinic visit	77370	 COREVTYP	71
Clinic visit	77371	 COREVY	71
Clinic visit	77442	 ECGFUVTYP	71
Clinic visit	77443	 ECGFUVY	71
Atrial fibrillation/flutter	154931	 ATR_FLUT	35
Atrial fibrillation/flutter	154930	 ATR_FIBR	35
Clinic visit	78829	 F35VTYP	71
Clinic visit	78830	 F35VY	71
Clinic visit	79313	 F41VTYP	71
Clinic visit	79314	 F41VY	71
Clinic visit	79850	 F80VTYP	71
Clinic visit	79851	 F80VY	71
Clinic visit	111655	 F60VTYP	71
Clinic visit	111656	 F60VY	71
Clinic visit	156380	 F60VTYP	71
Clinic visit	156381	 F60VY	71
Clinic visit	156383	 F60MONTH	71
Clinic visit	78868	 F37VTYP	71
Clinic visit	78869	 F37VY	71
Clinic visit	79086	 F38VTYP	71
Clinic visit	79087	 F38VY	71
Clinic visit	79229	 F39VTYP	71
Clinic visit	79230	 F39VY	71
Clinic visit	79305	 F40VTYP	71
Clinic visit	79306	 F40VY	71
Clinic visit	79871	 F81VTYP	71
Clinic visit	79872	 F81VY	71
Clinic visit	79908	 F82VTYP	71
Clinic visit	79909	 F82VY	71
Clinic visit	79923	 F83VTYP	71
Clinic visit	79924	 F83VY	71
Clinic visit	79943	 F84VTYP	71
Clinic visit	79944	 F84VY	71
Clinic visit	79982	 F90VTYP	71
Clinic visit	79983	 F90VY	71
Clinic visit	79997	 F92VTYP	71
Clinic visit	79998	 F92VY	71
Clinic visit	154926	 ECGVTYP	71
Clinic visit	154927	 ECGVY	71
Clinic visit	155605	 F85VTYP	71
Clinic visit	155606	 F85VY	71
Clinic visit	169399	 F150VTYP	71
Clinic visit	169400	 F150VY	71
Clinic visit	169507	 F153VTYP	71
Clinic visit	169508	 F153VY	71
Clinic visit	169545	 F154VTYP	71
Clinic visit	169546	 F154VY	71
Clinic visit	169603	 F44VTYP	71
Clinic visit	169604	 F44VY	71
Clinic visit	192305	 F151VTYP	71
Clinic visit	192306	 F151VY	71
Clinic visit	192334	 F33VTYP	71
Clinic visit	192335	 F33VY	71
Clinic visit	192360	 F45VTYP	71
Clinic visit	192361	 F45VY	71
Clinic visit	193847	 DRAWVTYP	71
Clinic visit	193848	 DRAWVY	71
Clinic visit	282918	 DRAWMONTH	71
Clinic visit	282952	 ADHVTYP	71
Clinic visit	282953	 ADHVY	71
Clinic visit	282965	 ADHVTYP	71
Clinic visit	282966	 ADHVY	71
Clinic visit	282979	 F155VTYP	71
Clinic visit	282980	 F155VY	71
Clinic visit	283184	 F156VTYP	71
Clinic visit	283185	 F156VY	71
Clinic visit	283186	 F156X2VY	71
Clinic visit	283252	 F157VTYP	71
Clinic visit	283253	 F157VY	71
Clinic visit	283254	 F157X2VY	71
Clinic visit	283287	 F301VTYP	71
Clinic visit	283288	 F301VY	71
Clinic visit	283290	 EXAMTIME	71
Clinic visit	283291	 EXAMAMPM	71
Clinic visit	283292	 EXAMTIME24	71
Clinic visit	283293	 EXAMLOC	71
Coronary angioplasty	193548	 DTHCABGPTCA	27
Coronary angioplasty	193199	 PTCA	27
Coronary angioplasty	192519	 PTCA	27
Coronary angioplasty	193058	 PTCA	27
Coronary angioplasty	193000	 PTCA	27
Coronary angioplasty	283435	 DTHCABGPTCA	27
Coronary angioplasty	283700	 PTCA	27
Coronary angioplasty	78536	 PTCA	27
Coronary artery bypass graft	78535	 CABG	28
Coronary artery bypass graft	192480	 CABG	28
Coronary artery bypass graft	193157	 CABG	28
Coronary artery bypass graft	193052	 CABG	28
Coronary artery bypass graft	192995	 CABG	28
Coronary artery bypass graft	283699	 CABG	28
Resting heart rate from EKG	155154	 HEART_RT	39
LVH from EKG	155170	 LVHI	40
LVH from EKG	155171	 LVHI_CAT	40
LVH from EKG	155172	 LVH_MINN	40
PR from EKG	155285	 PROLO_PR	38
PR from EKG	155286	 PR_DUR	38
QRS from EKG	155364	 QRS_DUR	36
QRS from EKG	155314	 QRS120	36
QRS from EKG	155315	 QRSA_AVF	36
QRS from EKG	155316	 QRSA_AVL	36
QRS from EKG	155317	 QRSA_AVR	36
QRS from EKG	155318	 QRSA_I	36
QRS from EKG	155319	 QRSA_II	36
QRS from EKG	155320	 QRSA_III	36
QRS from EKG	155321	 QRSA_V1	36
QRS from EKG	155322	 QRSA_V2	36
QRS from EKG	155323	 QRSA_V3	36
QRS from EKG	155324	 QRSA_V4	36
QRS from EKG	155325	 QRSA_V5	36
QRS from EKG	155326	 QRSA_V6	36
QRS from EKG	155327	 QRSD_AVF	36
QRS from EKG	155328	 QRSD_AVL	36
QRS from EKG	155329	 QRSD_AVR	36
QRS from EKG	155330	 QRSD_I	36
QRS from EKG	155331	 QRSD_II	36
QRS from EKG	155332	 QRSD_III	36
QRS from EKG	155333	 QRSD_V1	36
QRS from EKG	155334	 QRSD_V2	36
QRS from EKG	155335	 QRSD_V3	36
QRS from EKG	155336	 QRSD_V4	36
QRS from EKG	155337	 QRSD_V5	36
QRS from EKG	155338	 QRSD_V6	36
QRS from EKG	155339	 QRSI_AVF	36
QRS from EKG	155340	 QRSI_AVL	36
QRS from EKG	155341	 QRSI_AVR	36
QRS from EKG	155342	 QRSI_I	36
QRS from EKG	155343	 QRSI_II	36
QRS from EKG	155344	 QRSI_III	36
QRS from EKG	155345	 QRSI_V1	36
QRS from EKG	155346	 QRSI_V2	36
QRS from EKG	155347	 QRSI_V3	36
QRS from EKG	155348	 QRSI_V4	36
QRS from EKG	155349	 QRSI_V5	36
QRS from EKG	155350	 QRSI_V6	36
QRS from EKG	155351	 QRSR_AVF	36
QRS from EKG	155352	 QRSR_AVL	36
QRS from EKG	155353	 QRSR_AVR	36
QRS from EKG	155354	 QRSR_I	36
QRS from EKG	155355	 QRSR_II	36
QRS from EKG	155356	 QRSR_III	36
QRS from EKG	155357	 QRSR_V1	36
QRS from EKG	155358	 QRSR_V2	36
QRS from EKG	155359	 QRSR_V3	36
QRS from EKG	155360	 QRSR_V4	36
QRS from EKG	155361	 QRSR_V5	36
QRS from EKG	155362	 QRSR_V6	36
QRS from EKG	155363	 QRS_AXIS	36
QT from EKG	155365	 QTC_DUR	37
QT from EKG	155366	 QT_DUR	37
QT from EKG	155367	 QT_IND	37
Diabetes	78464	 DIAB	34
Diabetes	78466	 DIABCOMA	34
Diabetes	78467	 DBDIETF2	34
Diabetes	78470	 DIABPILL	34
Diabetes	78471	 DIABNW	34
Diabetes	78505	 DIABTRT	34
Diabetes	111545	 F134DIAB	34
Diabetes	170599	 F33DIABPILLS	34
Diabetes	170601	 F33DIABINSULIN	34
Diabetes	170605	 F33DIABDIETEX	34
Diabetes	170685	 F33DIABTX	34
Diabetes	170683	 F33DIABINSULIN	34
Diabetes	170681	 F33DIABPILLS	34
Diabetes	170687	 F33DIABDIETEX	34
Diabetes	283303	 DIABMEDS	34
Diabetes	193669	 F33DIABTX	34
Diabetes	193671	 F33DIABINSULIN	34
Diabetes	193673	 F33DIABPILLS	34
Diabetes	283531	 DIABHX	34
Diabetes	170603	 F33DIABTX	34
Diabetes	193675	 F33DIABDIEX	34
Diabetes	193787	 F33DIABDIEX	34
Diabetes	193783	 F33DIABINSULIN	34
Diabetes	193785	 F33DIABPILLS	34
Diabetes	193781	 F33DIABTX	34
Geographic site	80435	 REGION	73
Insulin in blood	77389	 COREINSU	32
Insulin in blood	77390	 COREINSU2	32
Insulin in blood	193862	 TESTVAL	32
Insulin in blood	282937	 TESTNAME	32
Hypertension	78556	 HYPT	30
Hypertension	78558	 HYPTPILL	30
Hypertension	78559	 HYPTPILN	30
Hypertension	78602	 HTNTRT	30
Hypertension	170607	 F33PILLSHYP	30
Hypertension	170689	 F33PILLSHYP	30
Hypertension	193667	 F33PILLSHYP	30
Hypertension	193779	 F33PILLSHYP	30
Hypertension	283526	 HYPERTNHX	30
Hypertension	283528	 PULMHTNHX	30
Hypertension	283592	 TTEPULMHTN	30
Heart failure	77636	 CHF_3	29
Heart failure	77761	 CHF_4	29
Heart failure	77871	 CHF_5	29
Heart failure	78035	 CHF_6	29
Heart failure	78175	 CHF_7	29
Heart failure	78316	 CHF_8	29
Heart failure	78486	 CHF_F2	29
Heart failure	78533	 CHF_F30	29
Heart failure	192489	 CHF	29
Heart failure	192996	 CHF	29
Heart failure	193053	 CHF	29
Heart failure	193166	 CHF	29
Heart failure	202363	 F33CHF	29
Heart failure	202375	 F33CHF	29
Heart failure	193035	 CHFFATAL	29
Heart failure	193097	 CHFFATAL	29
Heart failure	193703	 F33CHFHOSP	29
Heart failure	283453	 UNCHF	29
Heart failure	283463	 HFDIAG	29
Heart failure	283464	 ADHFTYPE	29
Heart failure	283487	 DIASHF	29
Heart failure	283488	 SYSTHF	29
Heart failure	283489	 RIGHTSIDEHF	29
Heart failure	283490	 INFILTRATHF	29
Heart failure	283572	 CHFPVD	29
Coronary artery bypass graft	283519	 CABGHX	28
Hemorrhagic stroke	192504	 STRKHEMO	19
Hemorrhagic stroke	193184	 STRKHEMO	19
Hemorrhagic stroke	193801	 STRKHEMO	19
Hemorrhagic stroke	193822	 STRKHEMO	19
Ischemic stroke	192507	 STRKISCH	18
Ischemic stroke	193187	 STRKISCH	18
Ischemic stroke	193802	 STRKISCH	18
Ischemic stroke	193823	 STRKISCH	18
HbA1c	193862	 TESTVAL	33
HbA1c	282937	 TESTNAME	33
Hemorrhagic stroke	71906	 mri_date	19
Other stroke	71906	 mri_date	20
Other stroke	274016	 g3a394	20
Other stroke	274509	 g3a394	20
Other stroke	255320	 fw591	20
Other stroke	274797	 FX131	20
Other stroke	275154	 fy131	20
Other stroke	275379	 fy591	20
Other stroke	6304	 FQ375	20
Other stroke	10098	 F708	20
Other stroke	23793	 datestro	20
Other stroke	23900	 datestro	20
Other stroke	195499	 ex2_prevstrk	20
Other stroke	195500	 ex2_exclude	20
Hemorrhagic stroke	36469	 EVENT	19
Other stroke	36469	 EVENT	20
Hemorrhagic stroke	190979	 EVENT	19
Other stroke	190979	 EVENT	20
Hemorrhagic stroke	36471	 DATE	19
Other stroke	36471	 DATE	20
Hemorrhagic stroke	190981	 DATE	19
Other stroke	190981	 DATE	20
Hemorrhagic stroke	276966	 stroke_type	19
Other stroke	276966	 stroke_type	20
Hemorrhagic stroke	276968	 strokedate	19
Other stroke	276968	 strokedate	20
Hemorrhagic stroke	276965	 stroke	19
Other stroke	276965	 stroke	20
Hemorrhagic stroke	276971	 stroke_tia	19
Other stroke	276971	 stroke_tia	20
Hemorrhagic stroke	276972	 stroke_tiatype	19
Other stroke	276972	 stroke_tiatype	20
Hemorrhagic stroke	276974	 stroke_tiadate	19
Other stroke	276974	 stroke_tiadate	20
Other stroke	276989	 HOSP5	20
Blood glucose	7558	 A31	31
Blood glucose	8084	 B737	31
Blood glucose	277022	 BG1	31
Blood glucose	277086	 BG1	31
Blood glucose	277023	 BG2	31
Blood glucose	277087	 BG2	31
Blood glucose	277088	 BG3	31
Blood glucose	277089	 BG4	31
Blood glucose	277090	 BG5	31
Blood glucose	277091	 BG6	31
Blood glucose	277092	 BG7	31
Blood glucose	277093	 BG8	31
Blood glucose	277094	 BG9	31
Blood glucose	80784	 BG1	31
Blood glucose	80791	 BG10	31
Blood glucose	80792	 BG13	31
Blood glucose	80793	 BG14	31
Blood glucose	80794	 BG15	31
Blood glucose	80795	 BG16	31
Blood glucose	80796	 BG17	31
Blood glucose	80797	 BG18	31
Blood glucose	80798	 BG19	31
Blood glucose	80785	 BG2	31
Blood glucose	80799	 BG20	31
Blood glucose	80781	 BG21	31
Blood glucose	80782	 BG22	31
Blood glucose	80783	 BG23	31
Blood glucose	80800	 BG26	31
Blood glucose	80801	 BG27	31
Blood glucose	80786	 BG3	31
Blood glucose	80787	 BG4	31
Blood glucose	80788	 BG6	31
Blood glucose	80789	 BG8	31
Blood glucose	80790	 BG9	31
Blood glucose	8731	 C434	31
Blood glucose	276862	 CHF056	31
Blood glucose	9125	 D452	31
Blood glucose	9577	 E671	31
Blood glucose	9578	 E672	31
Blood glucose	10133	 F724	31
Blood glucose	277038	 FASTING_BG1	31
Blood glucose	277039	 FASTING_BG2	31
Blood glucose	277155	 FASTING_BG3	31
Blood glucose	277156	 FASTING_BG4	31
Blood glucose	277157	 FASTING_BG5	31
Blood glucose	277158	 FASTING_BG6	31
Blood glucose	277159	 FASTING_BG7	31
Blood glucose	277160	 FASTING_BG8	31
Blood glucose	277161	 FASTING_BG9	31
Blood glucose	1397	 FC41	31
Blood glucose	4081	 FL523	31
Blood glucose	4517	 FM543	31
Blood glucose	4937	 FN510	31
Blood glucose	5550	 FO733	31
Blood glucose	6026	 FP597	31
Blood glucose	6666	 FS533	31
Blood glucose	7527	 FT543	31
Blood glucose	70730	 FU578	31
Blood glucose	21394	 G3A715	31
Blood glucose	24364	 H2PG7	31
Blood glucose	7953	 B335	31
Blood glucose	1048	 FA14	31
Blood glucose	1203	 FB26	31
Blood glucose	1379	 FC21	31
Blood glucose	1580	 FD35	31
Blood glucose	1816	 FE82	31
Blood glucose	2031	 FF78	31
Blood glucose	2415	 FG311	31
Blood glucose	2653	 FH330	31
Blood glucose	2680	 FI28	31
Blood glucose	3259	 FJ381	31
Blood glucose	3665	 FK456	31
Blood glucose	630	 MF164	31
Blood glucose	636	 MF170	31
Blood glucose	675	 MF211	31
Blood glucose	843	 MF394	31
Blood glucose	537	 MF65	31
Blood glucose	10143	 G705	31
Carotid IMT	21730	 CCD_MEME	25
Carotid IMT	21728	 CCD_MEMX	25
Carotid IMT	21731	 CCS_MEME	25
Carotid IMT	21729	 CCS_MEMX	25
Carotid IMT	21733	 ICB_MEME	25
Carotid IMT	21732	 ICB_MEMX	25
Carotid IMT	21735	 ICD_MEME	25
Carotid IMT	21734	 ICD_MEMX	25
Carotid IMT	21721	 LB_MEME	25
Carotid IMT	21720	 LB_MEMX	25
Carotid IMT	21719	 LCD_MEME	25
Carotid IMT	21717	 LCD_MEMX	25
Carotid IMT	21718	 LCS_MEME	25
Carotid IMT	21716	 LCS_MEMX	25
Carotid IMT	21723	 LI_MEME	25
Carotid IMT	21722	 LI_MEMX	25
Carotid IMT	21736	 R_MAXIMT	25
Carotid IMT	21713	 RB_MEME	25
Carotid IMT	21712	 RB_MEMX	25
Carotid IMT	21707	 RCD_MEME	25
Carotid IMT	21705	 RCD_MEMX	25
Carotid IMT	21706	 RCS_MEME	25
Carotid IMT	21704	 RCS_MEMX	25
Carotid IMT	21715	 RI_MEME	25
Carotid IMT	21714	 RI_MEMX	25
Carotid IMT	76366	 cca_fw_mean_imt	25
Carotid IMT	76367	 ica_fw_mean_imt	25
Carotid IMT	21737	 L_MAXIMT	25
Resting heart rate from EKG	36349	 DIGECG_RR1	39
Resting heart rate from EKG	36350	 DIGECG_RR2	39
Resting heart rate from EKG	36351	 DIGECG_RR3	39
Resting heart rate from EKG	36352	 DIGECG_RR4	39
Resting heart rate from EKG	23255	 DG5	39
Resting heart rate from EKG	8001	 B384	39
Resting heart rate from EKG	8162	 B518	39
Resting heart rate from EKG	254206	 j359	39
Resting heart rate from EKG	177818	 vrate	39
Resting heart rate from EKG	177462	 g3b0369	39
Resting heart rate from EKG	7647	 A145	39
Resting heart rate from EKG	10003	 F579	39
Resting heart rate from EKG	254714	 fv203	39
Resting heart rate from EKG	255104	 fw243	39
Resting heart rate from EKG	274829	 FX243	39
Resting heart rate from EKG	275187	 fy243	39
Resting heart rate from EKG	251457	 h304	39
Resting heart rate from EKG	71974	 ventrate_s1	39
Resting heart rate from EKG	71987	 ventrate_s2	39
Resting heart rate from EKG	55184	 WT020	39
Resting heart rate from EKG	250655	 e584	39
Resting heart rate from EKG	250997	 g357	39
Atrial fibrillation/flutter	7660	 A158	35
Atrial fibrillation/flutter	71976	 afib_s1	35
Atrial fibrillation/flutter	71993	 afib_s2	35
Atrial fibrillation/flutter	273699	 afx	35
Atrial fibrillation/flutter	190813	 afxdate	35
Atrial fibrillation/flutter	7901	 B269	35
Atrial fibrillation/flutter	8130	 B486	35
Atrial fibrillation/flutter	8646	 C302	35
Atrial fibrillation/flutter	276820	 CHF094	35
Atrial fibrillation/flutter	9042	 D306	35
Atrial fibrillation/flutter	1339	 FB191	35
Atrial fibrillation/flutter	1534	 FC200	35
Atrial fibrillation/flutter	1725	 FD196	35
Atrial fibrillation/flutter	1990	 FE277	35
Atrial fibrillation/flutter	2170	 FF240	35
Atrial fibrillation/flutter	2365	 FG248	35
Atrial fibrillation/flutter	2605	 FH265	35
Atrial fibrillation/flutter	2811	 FI176	35
Atrial fibrillation/flutter	2916	 FI236	35
Atrial fibrillation/flutter	3193	 FJ291	35
Atrial fibrillation/flutter	3608	 FK386	35
Atrial fibrillation/flutter	4014	 FL406	35
Atrial fibrillation/flutter	4438	 FM445	35
Atrial fibrillation/flutter	4879	 FN421	35
Atrial fibrillation/flutter	255317	 fw587	35
Atrial fibrillation/flutter	274775	 FX097	35
Atrial fibrillation/flutter	275042	 FX587	35
Atrial fibrillation/flutter	275132	 fy097	35
Atrial fibrillation/flutter	275376	 fy587	35
Atrial fibrillation/flutter	21037	 G3A189	35
Atrial fibrillation/flutter	273871	 g3a189	35
Atrial fibrillation/flutter	274364	 g3a189	35
Atrial fibrillation/flutter	72165	 H136	35
Atrial fibrillation/flutter	7661	 A159	35
Atrial fibrillation/flutter	7902	 B270	35
Atrial fibrillation/flutter	8131	 B487	35
Atrial fibrillation/flutter	8647	 C303	35
Atrial fibrillation/flutter	9043	 D307	35
Atrial fibrillation/flutter	1340	 FB192	35
Atrial fibrillation/flutter	1535	 FC201	35
Atrial fibrillation/flutter	1726	 FD197	35
Atrial fibrillation/flutter	1991	 FE278	35
Atrial fibrillation/flutter	2171	 FF241	35
Atrial fibrillation/flutter	2366	 FG249	35
Atrial fibrillation/flutter	2606	 FH266	35
Atrial fibrillation/flutter	2812	 FI177	35
Atrial fibrillation/flutter	2917	 FI237	35
Atrial fibrillation/flutter	3194	 FJ292	35
Atrial fibrillation/flutter	3609	 FK387	35
Atrial fibrillation/flutter	4015	 FL407	35
Atrial fibrillation/flutter	4439	 FM446	35
Atrial fibrillation/flutter	9494	 E589	35
Atrial fibrillation/flutter	250660	 e589	35
Atrial fibrillation/flutter	10008	 F584	35
Atrial fibrillation/flutter	5236	 FO432	35
Atrial fibrillation/flutter	5863	 FP398	35
Atrial fibrillation/flutter	6220	 FQ272	35
Atrial fibrillation/flutter	6615	 FR389	35
Atrial fibrillation/flutter	7049	 FS488	35
Atrial fibrillation/flutter	7484	 FT494	35
Atrial fibrillation/flutter	70510	 FU206	35
Atrial fibrillation/flutter	254719	 fv208	35
Atrial fibrillation/flutter	255109	 fw248	35
Atrial fibrillation/flutter	255110	 fw249	35
Atrial fibrillation/flutter	274834	 FX248	35
Atrial fibrillation/flutter	274835	 FX249	35
Atrial fibrillation/flutter	275192	 fy248	35
Atrial fibrillation/flutter	275193	 fy249	35
Atrial fibrillation/flutter	10441	 G362	35
Atrial fibrillation/flutter	251002	 g362	35
Atrial fibrillation/flutter	21157	 G3A357	35
Atrial fibrillation/flutter	273979	 g3a357	35
Atrial fibrillation/flutter	274472	 g3a357	35
Atrial fibrillation/flutter	72266	 H309	35
Atrial fibrillation/flutter	251462	 h309	35
Atrial fibrillation/flutter	254211	 j364	35
Atrial fibrillation/flutter	76370	 RHYTHM	35
Atrial fibrillation/flutter	253900	 ECG_HR	35
Atrial fibrillation/flutter	253901	 ECG_MIN	35
Atrial fibrillation/flutter	253902	 ECG_ORDER	35
Atrial fibrillation/flutter	253904	 ECGDATE	35
Atrial fibrillation/flutter	253887	 RHYTHM	35
Atrial fibrillation/flutter	76369	 ECG_HR	35
Atrial fibrillation/flutter	76382	 ECG_MIN	35
Atrial fibrillation/flutter	171857	 ECG_ORDER	35
Atrial fibrillation/flutter	76387	 ECGDATE	35
Atrial fibrillation/flutter	177467	 g3b0374	35
Myocardial infarction	215676	 V1ECG56	26
Myocardial infarction	216093	 V2ECG56	26
Myocardial infarction	216510	 V3ECG56	26
Myocardial infarction	216927	 V4ECG56	26
Hematocrit	112689	 A05HCT	42
Hemoglobin	112688	 A05HGB	43
Platelet count	112690	 A05PLATL	44
Red blood cell count	112687	 A05RBC	45
White blood cell count	112686	 A05WBC	46
Fibrinogen in blood	115091	 BLEFIBR	47
Fibrinogen in blood	116363	 CLEFIBR	47
Fibrinogen in blood	117550	 DLEFIBR2	47
Fibrinogen in blood	117558	 DLEFIBR	47
Factor VII	116361	 CLEFACT7	48
Factor VII	115090	 BLEFACT7	48
Factor VII	117556	 DLEFACT7	48
Factor VIII	116362	 CLEFACT8	49
Factor VIII	117557	 DLEFACT8	49
von Willebrand factor	115092	 BLEVWANT	50
von Willebrand factor	116364	 CLEVWANT	50
von Willebrand factor	116365	 CLEVWACT	50
von Willebrand factor	117559	 DLEVWANT	50
von Willebrand factor	117560	 DLEVWACT	50
Age at enrollment/collection	125067	 AFUA1M	21
Age at enrollment/collection	125068	 AFUA1Y	21
Medication/supplement use	125122	 AFUA19B	74
Medication/supplement use	125123	 AFUA19C	74
Medication/supplement use	125124	 AFUA20	74
Age at enrollment/collection	125153	 AFUA1Y	21
Age at enrollment/collection	125152	 AFUA1M	21
Medication/supplement use	125121	 AFUA19A	74
Age at enrollment/collection	125238	 AFUB1M	21
Age at enrollment/collection	125239	 AFUB1Y	21
Age at enrollment/collection	125324	 AFUB1M	21
Age at enrollment/collection	125325	 AFUB1Y	21
Age at enrollment/collection	125499	 AFUC1M	21
Age at enrollment/collection	125500	 AFUC1Y	21
Age at enrollment/collection	125579	 AFUI1Y	21
